Date,Open,High,Low,Close,Adj Close,Volume
2018-06-25,3.807140,4.155350,3.683300,3.971620,3.971620,89289000
2018-06-26,3.984300,4.159670,3.732440,3.732440,3.732440,90622704
2018-06-27,3.730730,3.943090,3.680350,3.940180,3.940180,58383100
2018-06-28,3.939440,4.108620,3.698880,3.740610,3.740610,62810900
2018-06-29,3.739060,4.007990,3.647650,3.935000,3.935000,53370500
2018-06-30,3.936000,4.141890,3.749480,3.818990,3.818990,88725696
2018-07-01,3.841210,3.872890,3.529670,3.728420,3.728420,60219200
2018-07-02,3.721580,3.943420,3.551440,3.867260,3.867260,68217696
2018-07-03,3.875630,3.917000,3.734960,3.761170,3.761170,39070700
2018-07-04,3.765350,3.914000,3.654380,3.829990,3.829990,48128900
2018-07-05,3.848180,3.883380,3.692750,3.782510,3.782510,39486100
2018-07-06,3.777210,3.777210,3.579640,3.690550,3.690550,32844200
2018-07-07,3.687730,3.791050,3.577400,3.787270,3.787270,24954700
2018-07-08,3.803520,3.811640,3.595620,3.598620,3.598620,21367200
2018-07-09,3.600750,3.629340,3.284560,3.284560,3.284560,30464900
2018-07-10,3.295410,3.331060,3.113160,3.161550,3.161550,49121200
2018-07-11,3.157880,3.253100,2.978650,3.196950,3.196950,42166400
2018-07-12,3.192940,3.196970,2.936690,3.059830,3.059830,32717500
2018-07-13,3.092090,3.233840,3.086010,3.233840,3.233840,34181600
2018-07-14,3.235950,3.256840,3.166970,3.176450,3.176450,19607400
2018-07-15,3.176850,3.616350,3.170190,3.569820,3.569820,41094500
2018-07-16,3.571550,3.699000,3.486870,3.594120,3.594120,43418400
2018-07-17,3.593240,3.704260,3.436940,3.663500,3.663500,49824000
2018-07-18,3.654490,3.748460,3.487530,3.568870,3.568870,48988600
2018-07-19,3.560760,3.855180,3.383140,3.753670,3.753670,79826000
2018-07-20,3.767420,3.774780,3.408280,3.449250,3.449250,40159600
2018-07-21,3.441420,3.630200,3.314120,3.568980,3.568980,29770100
2018-07-22,3.566810,3.659830,3.480410,3.521860,3.521860,27254000
2018-07-23,3.502660,3.593840,3.360910,3.376930,3.376930,37574700
2018-07-24,3.386550,3.496120,3.286850,3.365930,3.365930,55955100
2018-07-25,3.363980,3.436980,3.340140,3.402820,3.402820,39161200
2018-07-26,3.407020,3.505760,3.350640,3.384570,3.384570,34803800
2018-07-27,3.382780,3.426230,3.312570,3.380410,3.380410,32206800
2018-07-28,3.372870,3.494910,3.368830,3.443770,3.443770,26319900
2018-07-29,3.451310,3.460870,3.377720,3.402370,3.402370,48988600
2018-07-30,3.402270,3.402270,3.241290,3.290780,3.290780,55306300
2018-07-31,3.286320,3.290550,3.022330,3.081470,3.081470,54040900
2018-08-01,3.085510,3.134690,2.963020,3.053790,3.053790,74868900
2018-08-02,3.048440,3.074580,2.791800,2.791800,2.791800,57101700
2018-08-03,2.796940,2.812500,2.674810,2.769130,2.769130,54130100
2018-08-04,2.774360,2.774360,2.685090,2.764030,2.764030,44761900
2018-08-05,2.765300,2.924470,2.750600,2.860960,2.860960,48109100
2018-08-06,2.867260,2.868120,2.775960,2.813240,2.813240,67982900
2018-08-07,2.809490,2.845760,2.712750,2.720390,2.720390,111380000
2018-08-08,2.717530,2.717530,2.369630,2.433220,2.433220,100935000
2018-08-09,2.434700,2.446330,2.247560,2.378070,2.378070,54304900
2018-08-10,2.371810,2.667160,2.272960,2.398550,2.398550,49689800
2018-08-11,2.386600,2.386600,2.153860,2.232480,2.232480,35892800
2018-08-12,2.232320,2.292630,2.209560,2.228540,2.228540,30756500
2018-08-13,2.231650,2.380230,2.063590,2.104790,2.104790,29589600
2018-08-14,2.099890,2.099890,1.793240,1.929850,1.929850,40113000
2018-08-15,1.933900,2.029340,1.902250,1.911400,1.911400,33373500
2018-08-16,1.910400,2.060650,1.896760,1.981570,1.981570,22806000
2018-08-17,1.980160,2.258890,1.980020,2.257050,2.257050,43967100
2018-08-18,2.260990,2.308710,2.008350,2.069230,2.069230,40974600
2018-08-19,2.070580,2.498910,2.045320,2.349500,2.349500,56361100
2018-08-20,2.354420,2.405590,2.077900,2.084270,2.084270,35438900
2018-08-21,2.074430,2.175470,2.018490,2.158570,2.158570,31750600
2018-08-22,2.158790,2.234210,2.017880,2.048030,2.048030,29825200
2018-08-23,2.047940,2.089370,2.016290,2.085540,2.085540,13958100
2018-08-24,2.087820,2.118690,2.038280,2.117970,2.117970,32171800
2018-08-25,2.120580,2.120580,2.079440,2.108120,2.108120,21896600
2018-08-26,2.107880,2.191690,2.049580,2.174900,2.174900,24076200
2018-08-27,2.174410,2.390580,2.119640,2.390580,2.390580,51288700
2018-08-28,2.394430,2.394430,2.289140,2.379100,2.379100,43001500
2018-08-29,2.375530,2.378140,2.234570,2.269610,2.269610,38504900
2018-08-30,2.282840,2.321100,2.068490,2.152270,2.152270,43454200
2018-08-31,2.146810,2.162140,2.095200,2.128030,2.128030,30232600
2018-09-01,2.135320,2.255190,2.123520,2.208600,2.208600,33050100
2018-09-02,2.206790,2.207720,2.119310,2.141490,2.141490,38080700
2018-09-03,2.142070,2.155160,2.079710,2.093400,2.093400,19616400
2018-09-04,2.095000,2.161770,2.088310,2.106820,2.106820,10814400
2018-09-05,2.106970,2.125930,1.815440,1.815440,1.815440,21713700
2018-09-06,1.824390,1.824390,1.715850,1.786180,1.786180,15842200
2018-09-07,1.787200,1.817210,1.688230,1.706620,1.706620,12463600
2018-09-08,1.708010,1.729990,1.537500,1.569760,1.569760,9899980
2018-09-09,1.572480,1.635360,1.559640,1.583840,1.583840,10266300
2018-09-10,1.589730,1.734120,1.577890,1.673280,1.673280,17664600
2018-09-11,1.689000,1.700100,1.548290,1.578570,1.578570,12363100
2018-09-12,1.581870,1.584750,1.501580,1.569730,1.569730,14426000
2018-09-13,1.574880,1.619200,1.555110,1.590980,1.590980,15850700
2018-09-14,1.593950,1.720070,1.498700,1.687680,1.687680,33030500
2018-09-15,1.678260,1.859260,1.668530,1.808230,1.808230,29686300
2018-09-16,1.795050,1.815520,1.727180,1.791110,1.791110,20401700
2018-09-17,1.799290,1.808530,1.661690,1.673280,1.673280,15587200
2018-09-18,1.673230,1.751330,1.648110,1.726560,1.726560,14043900
2018-09-19,1.724400,1.747100,1.672980,1.715310,1.715310,11617300
2018-09-20,1.720190,1.767860,1.694160,1.767860,1.767860,11509000
2018-09-21,1.783930,1.836510,1.729530,1.829930,1.829930,25745500
2018-09-22,1.826510,1.834360,1.734850,1.754880,1.754880,15874400
2018-09-23,1.756800,1.797400,1.735650,1.770090,1.770090,12766000
2018-09-24,1.771360,1.773440,1.695100,1.722190,1.722190,12777700
2018-09-25,1.714340,1.720090,1.632350,1.665070,1.665070,14450000
2018-09-26,1.671390,1.723370,1.649870,1.668160,1.668160,13186800
2018-09-27,1.666580,1.722990,1.644110,1.716080,1.716080,17863700
2018-09-28,1.717790,1.860420,1.709000,1.821120,1.821120,33805900
2018-09-29,1.821570,1.875100,1.762300,1.845170,1.845170,25276200
2018-09-30,1.849820,1.955710,1.830410,1.939970,1.939970,26377000
2018-10-01,1.944100,1.944620,1.809130,1.829800,1.829800,21891300
2018-10-02,1.824110,1.835320,1.782050,1.795090,1.795090,14850800
2018-10-03,1.791730,1.791730,1.715290,1.762810,1.762810,15393400
2018-10-04,1.764990,1.789580,1.755170,1.766810,1.766810,11023800
2018-10-05,1.768800,1.780610,1.752800,1.779550,1.779550,9681030
2018-10-06,1.779310,1.790820,1.749210,1.769970,1.769970,8101960
2018-10-07,1.771960,1.778050,1.754250,1.774900,1.774900,7555080
2018-10-08,1.772340,1.818410,1.759500,1.793180,1.793180,14368600
2018-10-09,1.797200,1.807340,1.779770,1.806260,1.806260,9681690
2018-10-10,1.804550,1.807090,1.759350,1.772120,1.772120,11426100
2018-10-11,1.771300,1.771300,1.524680,1.528230,1.528230,8379680
2018-10-12,1.515910,1.598990,1.513050,1.569050,1.569050,10845200
2018-10-13,1.567080,1.622550,1.564250,1.615790,1.615790,9118370
2018-10-14,1.614970,1.619920,1.564070,1.567280,1.567280,5626470
2018-10-15,1.566330,1.723900,1.551550,1.641110,1.641110,29514200
2018-10-16,1.647180,1.647180,1.620040,1.633730,1.633730,7980830
2018-10-17,1.635160,1.636820,1.605610,1.614030,1.614030,5243230
2018-10-18,1.615680,1.615680,1.567200,1.577970,1.577970,6082040
2018-10-19,1.577150,1.652960,1.575770,1.625970,1.625970,10156700
2018-10-20,1.624910,1.636110,1.617200,1.624980,1.624980,4832800
2018-10-21,1.626180,1.643610,1.611430,1.615520,1.615520,4769200
2018-10-22,1.614330,1.630820,1.601430,1.611080,1.611080,6045380
2018-10-23,1.611250,1.625700,1.595350,1.615140,1.615140,6473620
2018-10-24,1.612680,1.623150,1.607240,1.613560,1.613560,5623770
2018-10-25,1.617420,1.620910,1.588950,1.595280,1.595280,5010540
2018-10-26,1.592250,1.601760,1.577590,1.589090,1.589090,4833380
2018-10-27,1.590730,1.595340,1.570280,1.586490,1.586490,3606380
2018-10-28,1.587340,1.605820,1.567500,1.601140,1.601140,3927850
2018-10-29,1.599980,1.602330,1.497970,1.509940,1.509940,8423700
2018-10-30,1.511060,1.524570,1.499720,1.518210,1.518210,5070680
2018-10-31,1.518700,1.519550,1.490060,1.504390,1.504390,4049710
2018-11-01,1.505400,1.575450,1.501680,1.529340,1.529340,4866830
2018-11-02,1.530710,1.538460,1.514170,1.530300,1.530300,6061630
2018-11-03,1.530420,1.533620,1.504490,1.521280,1.521280,4128380
2018-11-04,1.520790,1.534310,1.510350,1.519780,1.519780,6001990
2018-11-05,1.514860,1.553440,1.511920,1.537860,1.537860,6448870
2018-11-06,1.539590,1.591660,1.529420,1.591660,1.591660,10368900
2018-11-07,1.594910,1.608050,1.567320,1.589800,1.589800,8959490
2018-11-08,1.586020,1.654010,1.558590,1.594880,1.594880,17127300
2018-11-09,1.591770,1.596090,1.550080,1.550980,1.550980,7370840
2018-11-10,1.550040,1.593900,1.545250,1.582920,1.582920,4596910
2018-11-11,1.582890,1.605430,1.557510,1.576300,1.576300,5094770
2018-11-12,1.574090,1.577640,1.540780,1.549710,1.549710,5426620
2018-11-13,1.549870,1.554070,1.481030,1.500810,1.500810,6837060
2018-11-14,1.498260,1.513360,1.286470,1.346870,1.346870,21031300
2018-11-15,1.348830,1.365420,1.208490,1.310960,1.310960,15624500
2018-11-16,1.311010,1.322130,1.271740,1.294340,1.294340,7706320
2018-11-17,1.295700,1.336680,1.286500,1.318700,1.318700,8489990
2018-11-18,1.318920,1.500850,1.318920,1.470240,1.470240,22445800
2018-11-19,1.466830,1.466830,1.307540,1.346310,1.346310,24968900
2018-11-20,1.333430,1.363690,1.128430,1.210310,1.210310,28585100
2018-11-21,1.216450,1.265780,1.186290,1.261350,1.261350,17398400
2018-11-22,1.264380,1.264380,1.176650,1.176650,1.176650,10323200
2018-11-23,1.172600,1.186140,1.135620,1.161510,1.161510,11447800
2018-11-24,1.162450,1.197010,1.063860,1.103920,1.103920,16970200
2018-11-25,1.100880,1.108780,1.018600,1.099600,1.099600,17191200
2018-11-26,1.094950,1.115290,1.026450,1.058840,1.058840,16250000
2018-11-27,1.056940,1.072170,1.019600,1.068640,1.068640,8350700
2018-11-28,1.066170,1.161230,1.066170,1.134620,1.134620,14670700
2018-11-29,1.123106,1.165134,1.103536,1.124282,1.124282,13113011
2018-11-30,1.123080,1.136518,1.051514,1.079819,1.079819,7961728
2018-12-01,1.081911,1.210212,1.068319,1.180458,1.180458,10808145
2018-12-02,1.173328,1.294471,1.173328,1.219349,1.219349,19960249
2018-12-03,1.225058,1.344028,1.178029,1.262777,1.262777,26455314
2018-12-04,1.258449,1.292439,1.224072,1.267491,1.267491,14271270
2018-12-05,1.267119,1.281645,1.148588,1.148588,1.148588,11990319
2018-12-06,1.156117,1.232715,1.140723,1.144819,1.144819,15852816
2018-12-07,1.137963,1.177025,1.041773,1.151937,1.151937,23512658
2018-12-08,1.153258,1.164190,1.068198,1.114530,1.114530,11262368
2018-12-09,1.115389,1.158409,1.104572,1.122283,1.122283,13057210
2018-12-10,1.120940,1.135318,1.108101,1.113636,1.113636,12865467
2018-12-11,1.111693,1.114188,1.074507,1.086683,1.086683,11735959
2018-12-12,1.085397,1.128673,1.083798,1.107468,1.107468,8337069
2018-12-13,1.106761,1.108697,1.064896,1.067608,1.067608,3916597
2018-12-14,1.069991,1.070918,1.040921,1.054984,1.054984,4360512
2018-12-15,1.055057,1.066218,1.042812,1.054757,1.054757,3234031
2018-12-16,1.053306,1.071213,1.051422,1.053274,1.053274,4028219
2018-12-17,1.054571,1.135286,1.046929,1.123399,1.123399,9421699
2018-12-18,1.122079,1.152717,1.082226,1.139998,1.139998,10967255
2018-12-19,1.145370,1.212898,1.134030,1.140369,1.140369,18074934
2018-12-20,1.137536,1.212080,1.126943,1.196075,1.196075,17507528
2018-12-21,1.196452,1.244978,1.133342,1.161564,1.161564,22529578
2018-12-22,1.161538,1.250717,1.152671,1.224145,1.224145,15645142
2018-12-23,1.226458,1.262315,1.210866,1.219765,1.219765,13813721
2018-12-24,1.219391,1.320965,1.181164,1.185216,1.185216,28207083
2018-12-25,1.183612,1.184220,1.074585,1.106415,1.106415,19364998
2018-12-26,1.104900,1.127615,1.077504,1.102824,1.102824,15547797
2018-12-27,1.103637,1.119648,1.062421,1.068596,1.068596,15372089
2018-12-28,1.068807,1.123868,1.067758,1.113533,1.113533,23735822
2018-12-29,1.120418,1.144410,1.092371,1.092371,1.092371,21818945
2018-12-30,1.098677,1.114931,1.087637,1.099261,1.099261,31406726
2018-12-31,1.100869,1.104528,1.071569,1.074241,1.074241,31806420
2019-01-01,1.074075,1.127536,1.069429,1.109692,1.109692,31847691
2019-01-02,1.111597,1.160517,1.103508,1.156190,1.156190,39112912
2019-01-03,1.153292,1.153292,1.088428,1.092480,1.092480,18677531
2019-01-04,1.088992,1.108271,1.073304,1.093280,1.093280,11248630
2019-01-05,1.089241,1.133558,1.088984,1.094235,1.094235,12010538
2019-01-06,1.093167,1.130304,1.079217,1.119172,1.119172,11066908
2019-01-07,1.117796,1.117796,1.088397,1.097033,1.097033,9852807
2019-01-08,1.097568,1.116543,1.087825,1.107770,1.107770,7672553
2019-01-09,1.108662,1.140132,1.102774,1.117140,1.117140,9715412
2019-01-10,1.119102,1.125731,1.043125,1.044191,1.044191,18109069
2019-01-11,1.043472,1.066329,1.043472,1.061220,1.061220,7939167
2019-01-12,1.062909,1.104359,1.054507,1.072560,1.072560,9452071
2019-01-13,1.071019,1.075211,1.051743,1.057214,1.057214,6184851
2019-01-14,1.058643,1.069979,1.048447,1.063723,1.063723,7496544
2019-01-15,1.063050,1.073815,1.058401,1.059137,1.059137,5508169
2019-01-16,1.060880,1.069615,1.052892,1.065607,1.065607,7712598
2019-01-17,1.065521,1.067224,1.051390,1.063527,1.063527,3068648
2019-01-18,1.063444,1.068032,1.055731,1.063697,1.063697,4540372
2019-01-19,1.059059,1.068592,1.055423,1.058222,1.058222,6701445
2019-01-20,1.057478,1.068458,1.042995,1.056883,1.056883,8606231
2019-01-21,1.054545,1.058394,1.044516,1.053324,1.053324,5404058
2019-01-22,1.052482,1.056972,1.043048,1.056972,1.056972,6210098
2019-01-23,1.058395,1.058894,1.045071,1.047493,1.047493,4782344
2019-01-24,1.047390,1.063397,1.044714,1.051629,1.051629,7744938
2019-01-25,1.053250,1.061588,1.039161,1.056019,1.056019,9397946
2019-01-26,1.054376,1.055538,1.042906,1.048273,1.048273,10101839
2019-01-27,1.048616,1.050159,1.031158,1.038475,1.038475,7476724
2019-01-28,1.038023,1.038131,0.906586,0.923957,0.923957,26309469
2019-01-29,0.925083,0.932799,0.906202,0.918539,0.918539,10974507
2019-01-30,0.918322,0.981216,0.890308,0.954153,0.954153,11943341
2019-01-31,0.953604,0.960088,0.928434,0.934199,0.934199,5184304
2019-02-01,0.935908,0.944971,0.916865,0.938354,0.938354,4130370
2019-02-02,0.937279,0.963763,0.935699,0.963263,0.963263,3788856
2019-02-03,0.962544,0.962544,0.930299,0.933330,0.933330,6751265
2019-02-04,0.934226,0.941815,0.930301,0.932356,0.932356,7036649
2019-02-05,0.930333,0.934991,0.926594,0.931546,0.931546,7074536
2019-02-06,0.933050,0.943140,0.914792,0.940638,0.940638,5930709
2019-02-07,0.941398,0.971095,0.933914,0.933994,0.933994,7234956
2019-02-08,0.935203,0.999808,0.924936,0.993931,0.993931,11581344
2019-02-09,0.995317,1.026885,0.975094,1.000293,1.000293,6302328
2019-02-10,1.002119,1.046913,0.999546,1.031333,1.031333,9037273
2019-02-11,1.029234,1.163164,1.013166,1.103460,1.103460,17562326
2019-02-12,1.099287,1.185021,1.082435,1.174872,1.174872,15037636
2019-02-13,1.174839,1.174839,1.106905,1.124802,1.124802,10415579
2019-02-14,1.127015,1.127015,1.094139,1.106826,1.106826,5461017
2019-02-15,1.106040,1.127333,1.087961,1.102012,1.102012,7303656
2019-02-16,1.100571,1.124695,1.099825,1.102865,1.102865,3687481
2019-02-17,1.104301,1.109980,1.070414,1.088610,1.088610,5681852
2019-02-18,1.090490,1.193454,1.090490,1.170303,1.170303,13614095
2019-02-19,1.170658,1.247259,1.170658,1.212167,1.212167,16586190
2019-02-20,1.210397,1.295141,1.188513,1.292720,1.292720,16775587
2019-02-21,1.293241,1.293241,1.200721,1.237562,1.237562,15347016
2019-02-22,1.236733,1.276225,1.230989,1.263894,1.263894,11158697
2019-02-23,1.256038,1.290414,1.221514,1.280304,1.280304,13463597
2019-02-24,1.280894,1.288285,1.127730,1.152606,1.152606,21515528
2019-02-25,1.155036,1.212107,1.147750,1.187762,1.187762,13310673
2019-02-26,1.188946,1.193199,1.149613,1.164342,1.164342,8504766
2019-02-27,1.167683,1.178136,1.151898,1.160433,1.160433,8910494
2019-02-28,1.160340,1.229510,1.157636,1.208676,1.208676,14216563
2019-03-01,1.208998,1.466386,1.207909,1.405550,1.405550,33158372
2019-03-02,1.397492,1.444341,1.320615,1.393419,1.393419,20880534
2019-03-03,1.396919,1.401936,1.345300,1.355707,1.355707,10227713
2019-03-04,1.353814,1.364021,1.275628,1.324519,1.324519,20119189
2019-03-05,1.324911,1.555234,1.318690,1.550768,1.550768,40758477
2019-03-06,1.552712,1.724509,1.491848,1.724509,1.724509,38889674
2019-03-07,1.732478,1.986007,1.692809,1.934049,1.934049,101683286
2019-03-08,1.934729,1.970174,1.729562,1.813662,1.813662,69569387
2019-03-09,1.821887,1.912349,1.754358,1.862895,1.862895,38476936
2019-03-10,1.869665,1.875781,1.800717,1.835594,1.835594,28176797
2019-03-11,1.833076,1.861320,1.726197,1.726197,1.726197,29850467
2019-03-12,1.725048,1.874265,1.651876,1.868823,1.868823,47863237
2019-03-13,1.871995,1.872945,1.800352,1.828408,1.828408,27901650
2019-03-14,1.830531,1.834786,1.787396,1.819699,1.819699,23559986
2019-03-15,1.819709,2.002229,1.814705,2.002229,2.002229,43907982
2019-03-16,2.025419,2.118921,2.013125,2.112514,2.112514,47454236
2019-03-17,2.110411,2.110411,2.028699,2.054766,2.054766,27685484
2019-03-18,2.057164,2.084381,1.981939,2.013352,2.013352,33436041
2019-03-19,2.012724,2.408543,1.985203,2.357515,2.357515,84705539
2019-03-20,2.359162,2.771723,2.227390,2.707828,2.707828,190430286
2019-03-21,2.674551,2.750287,2.350485,2.598395,2.598395,178171070
2019-03-22,2.571915,2.620868,2.473554,2.518922,2.518922,83380105
2019-03-23,2.520112,2.544813,2.449396,2.472644,2.472644,54958250
2019-03-24,2.473454,2.586845,2.351155,2.526327,2.526327,87762061
2019-03-25,2.528255,2.553182,2.460534,2.509067,2.509067,55104148
2019-03-26,2.514358,2.595935,2.290999,2.442853,2.442853,264278936
2019-03-27,2.441440,2.468215,2.384328,2.443933,2.443933,75812121
2019-03-28,2.443933,2.443933,2.358447,2.380679,2.380679,48152139
2019-03-29,2.380679,2.568618,2.372201,2.468525,2.468525,99934174
2019-03-30,2.459894,2.588985,2.400314,2.449510,2.449510,71000163
2019-03-31,2.449510,2.593231,2.428391,2.577623,2.577623,134354526
2019-04-01,2.582354,2.855248,2.509381,2.798756,2.798756,127280038
2019-04-02,2.793887,2.857327,2.620788,2.712544,2.712544,172464746
2019-04-03,2.713686,2.944391,2.652967,2.739418,2.739418,187731672
2019-04-04,2.727120,2.932455,2.726978,2.824629,2.824629,93132112
2019-04-05,2.824451,2.878548,2.780431,2.826790,2.826790,58644265
2019-04-06,2.828891,2.856470,2.745788,2.778880,2.778880,54543260
2019-04-07,2.781637,2.784878,2.652331,2.705702,2.705702,58899231
2019-04-08,2.705441,2.788089,2.609085,2.684997,2.684997,76122894
2019-04-09,2.684997,2.765158,2.634721,2.669070,2.669070,61446296
2019-04-10,2.667069,2.703480,2.595033,2.600136,2.600136,61004690
2019-04-11,2.601663,2.622924,2.277712,2.322948,2.322948,99473739
2019-04-12,2.323725,2.395380,2.146715,2.347611,2.347611,78320429
2019-04-13,2.347611,2.564630,2.323143,2.466140,2.466140,62603251
2019-04-14,2.466140,2.538862,2.445684,2.509144,2.509144,36994418
2019-04-15,2.509144,2.582853,2.254888,2.255689,2.255689,78430670
2019-04-16,2.258079,2.343446,2.155902,2.304947,2.304947,151014318
2019-04-17,2.305158,2.320281,2.209984,2.268203,2.268203,70660880
2019-04-18,2.270108,2.445362,2.255994,2.403413,2.403413,102487262
2019-04-19,2.405774,2.638003,2.361002,2.632376,2.632376,135167964
2019-04-20,2.632376,2.699643,2.517880,2.546817,2.546817,81993511
2019-04-21,2.546913,2.550632,2.339676,2.457832,2.457832,82194548
2019-04-22,2.457636,2.588735,2.389124,2.456210,2.456210,87098109
2019-04-23,2.456693,2.566270,2.410762,2.424321,2.424321,72814425
2019-04-24,2.425056,2.426243,2.245026,2.346683,2.346683,70122449
2019-04-25,2.346861,2.372758,2.158909,2.163147,2.163147,43374488
2019-04-26,2.169355,2.237911,2.120210,2.202950,2.202950,53763993
2019-04-27,2.205471,2.245627,2.188033,2.199347,2.199347,26964733
2019-04-28,2.200642,2.353167,2.194272,2.291879,2.291879,56257068
2019-04-29,2.291277,2.352018,2.215715,2.279135,2.279135,44144804
2019-04-30,2.277327,2.378197,2.277327,2.370555,2.370555,33634530
2019-05-01,2.375583,2.395606,2.366174,2.370807,2.370807,30389489
2019-05-02,2.370788,2.419837,2.343947,2.373475,2.373475,28238440
2019-05-03,2.375459,2.496230,2.365209,2.408675,2.408675,32201827
2019-05-04,2.408675,2.441621,2.340047,2.382999,2.382999,35640590
2019-05-05,2.381671,2.394196,2.335957,2.356320,2.356320,19479028
2019-05-06,2.355384,2.359031,2.277092,2.319950,2.319950,25622954
2019-05-07,2.320143,2.379061,2.294850,2.296255,2.296255,34405089
2019-05-08,2.301963,2.453825,2.271503,2.396973,2.396973,42255806
2019-05-09,2.396973,2.414381,2.263063,2.295045,2.295045,122263832
2019-05-10,2.294692,2.299605,2.215004,2.284150,2.284150,78356448
2019-05-11,2.284065,2.387289,2.224378,2.348643,2.348643,117892375
2019-05-12,2.347327,2.380156,2.284131,2.370000,2.370000,71499840
2019-05-13,2.370000,2.426617,2.350492,2.400397,2.400397,83523447
2019-05-14,2.398769,2.566635,2.384776,2.492687,2.492687,85464005
2019-05-15,2.492511,2.969781,2.460778,2.937127,2.937127,157231565
2019-05-16,2.940853,3.082462,2.580926,2.649593,2.649593,142916108
2019-05-17,2.652783,2.676940,2.423069,2.616567,2.616567,110609236
2019-05-18,2.616567,2.725207,2.542804,2.725207,2.725207,64392670
2019-05-19,2.724726,2.748816,2.651493,2.738316,2.738316,78868410
2019-05-20,2.737690,2.738376,2.619411,2.678133,2.678133,68594946
2019-05-21,2.677995,2.755511,2.605968,2.712278,2.712278,103166646
2019-05-22,2.710665,2.972958,2.653172,2.824915,2.824915,263870434
2019-05-23,2.823066,3.015496,2.767304,2.984596,2.984596,114786887
2019-05-24,2.979494,3.316183,2.952056,3.223500,3.223500,191892194
2019-05-25,3.223500,3.393362,3.220362,3.302959,3.302959,167301895
2019-05-26,3.302959,3.400956,3.164521,3.319217,3.319217,129453688
2019-05-27,3.319817,3.392996,3.245144,3.334543,3.334543,146209740
2019-05-28,3.333300,3.494906,3.292874,3.332010,3.332010,132458260
2019-05-29,3.332883,3.373259,3.286094,3.337654,3.337654,174819829
2019-05-30,3.341701,3.369859,3.129412,3.168948,3.168948,197796383
2019-05-31,3.168948,3.291344,3.129754,3.257476,3.257476,165888979
2019-06-01,3.256490,3.319900,3.158037,3.184826,3.184826,170817044
2019-06-02,3.184826,3.304841,3.164341,3.263248,3.263248,164338700
2019-06-03,3.265997,3.317899,3.040386,3.054377,3.054377,220602942
2019-06-04,3.048645,3.095401,2.931241,2.935783,2.935783,155808443
2019-06-05,2.935783,3.119135,2.928436,3.063624,3.063624,102182933
2019-06-06,3.061197,3.098153,2.994271,3.095284,3.095284,68813853
2019-06-07,3.096754,3.130892,3.055741,3.096795,3.096795,60180866
2019-06-08,3.098458,3.138350,3.046791,3.080075,3.080075,63146861
2019-06-09,3.076877,3.099188,2.999378,3.028411,3.028411,65710501
2019-06-10,3.030626,3.254445,3.022710,3.249763,3.249763,99928080
2019-06-11,3.251267,3.379230,3.241620,3.358300,3.358300,84261615
2019-06-12,3.358540,3.483301,3.339854,3.396446,3.396446,110959398
2019-06-13,3.393173,3.477329,3.363213,3.448454,3.448454,101125995
2019-06-14,3.448462,3.478711,3.361142,3.461720,3.461720,89239174
2019-06-15,3.457892,3.488551,3.421489,3.446052,3.446052,51792295
2019-06-16,3.446052,3.492670,3.422825,3.440384,3.440384,70097362
2019-06-17,3.439361,3.585036,3.438854,3.532761,3.532761,76443478
2019-06-18,3.532617,3.532617,3.406338,3.464461,3.464461,43505818
2019-06-19,3.463204,3.655245,3.459471,3.625881,3.625881,59035749
2019-06-20,3.626001,3.793684,3.615184,3.685730,3.685730,62664130
2019-06-21,3.691364,3.739633,3.641189,3.686556,3.686556,73705805
2019-06-22,3.690746,3.808602,3.650443,3.686196,3.686196,71469177
2019-06-23,3.687678,3.838456,3.679555,3.797294,3.797294,61095886
2019-06-24,3.797294,3.804292,3.666070,3.738714,3.738714,50409352
2019-06-25,3.738089,3.763997,3.693865,3.744584,3.744584,41162813
2019-06-26,3.744584,3.848870,3.662871,3.716128,3.716128,91330921
2019-06-27,3.719246,4.052530,3.585386,3.762548,3.762548,135839983
2019-06-28,3.758317,3.868651,3.692741,3.845319,3.845319,74066959
2019-06-29,3.850997,4.264856,3.793302,4.262704,4.262704,84064334
2019-06-30,4.260998,4.355939,3.974287,4.079805,4.079805,148826152
2019-07-01,4.079805,4.174990,3.943896,4.097000,4.097000,108449273
2019-07-02,4.096341,4.122042,3.935099,4.104483,4.104483,117362868
2019-07-03,4.106352,4.190486,4.098078,4.166875,4.166875,77429016
2019-07-04,4.168638,4.182283,3.889286,3.893712,3.893712,95643284
2019-07-05,3.894640,4.027465,3.853806,3.965727,3.965727,88035871
2019-07-06,3.968972,4.054818,3.959159,3.983319,3.983319,57804706
2019-07-07,3.984660,3.991058,3.883551,3.958066,3.958066,70110020
2019-07-08,3.957065,4.027590,3.941381,4.012042,4.012042,65247853
2019-07-09,4.010597,4.114849,3.976065,4.046398,4.046398,80347246
2019-07-10,4.043018,4.062688,3.794798,3.942105,3.942105,111286057
2019-07-11,3.940845,3.947347,3.622066,3.693246,3.693246,74008230
2019-07-12,3.689085,4.074587,3.689085,4.009071,4.009071,72712211
2019-07-13,4.009816,4.166373,3.946435,4.032869,4.032869,83812610
2019-07-14,4.031377,4.085587,3.934963,3.965965,3.965965,86758426
2019-07-15,3.973838,4.131981,3.900191,4.099613,4.099613,121798744
2019-07-16,4.095380,4.287060,3.990887,4.034265,4.034265,156341861
2019-07-17,4.032136,4.115870,3.935424,4.040738,4.040738,112166295
